Unnamed: 0,property_type,price,location,city,baths,purpose,bedrooms,Area_in_Marla
137995.0,House,7000000.0, Morgah ,Islamabad,5.0,For Sale,5.0,4.0
137996.0,House,16000000.0,G-13,Islamabad,n/a,For Sale,4.0,4.4
137997.0,Flat,22000000.0,F-10,Islamabad,3.0,For Sale,3.0,9.3
137998.0,House	,-22450000.0,G-13, Faisalabad 	,5.0,For Sale,dieciocho,4.4
137999.0, House,95000.0,I-8,Islamabad,5.0,For Rent,4.0,24.0
138000.0,House,449000000.0,F-6,	 Islamabad 	,4.0,[For Rent],4.0,-97.0
138001.0,House,400000.0,F-6,-,4.0,[For Rent],4.0,80.0
1684450.0,House,-22450000.0,F-10,Islamabad,5.0,For Rent,5.0,20.0
-84222.5,Upper Portion,-22450000.0,F-10,Islamabad,3.0,For Rent,3.0,24.0
138004.0,Flat,80000.0,F-11,Islamabad,70.0,For Rent,3.0,8.0
138005.0,Lower Portion,120000.0,F-10,Islamabad,3.0,For Rent,3.0,26.0
138006.0,Flat,23000.0,Engineering Co-operative Housing (ECHS),Islamabad,2.0,For Rent,2.0,ocho horas
138007.0,House,300000.0,F-10,Islamabad,7.0,[For Rent],-3.0,22.0
1684450.0,Lower Portion,55000.0,E-11,Islamabad,70.0,For Sale ,N/D,14.0
138010.0,Flat,16000.0,F-11,Islamabad,2.0,for rent,2.0,7.6
138013.0, Flat,170000.0,F-11,[Islamabad],7.0,For Rent,6.0,20.0
138014.0,house,449000000.0,CHINAR BAGH,Islamabad,2.0,For Rent,2.0,1940.0
138016.0, Upper Portion,22000.0,I-10,Islamabad,1.0,For Rent,2.0,4.0
138018.0,Upper Portion,95000.0,I-8,Islamabad,3.0,For Rent,3.0,24.0
138019.0,House,15500000.0,Bahria Town Rawalpindi,Rawalpindi,7.0, For Sale 	,5.0,-97.0
138020.0,House,3800000.0,Adiala Road,Rawalpindi,2.0, For Sale,2.0,-1115.5
138022.0,House,8500000.0,Bahria Town Rawalpindi,Rawalpindi,4.0, For Sale ,54.2,5.0
138038.0,Upper Portion,30000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Rent,3.0,10.0
138039.0,Upper Portion,42000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Rent,3.0,14.0
138040.0,House,55000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Rent,-3.0,7.0
138041.0,House,23500000.0,State Life Housing Society,Lahore,5.0,For Sale,4.0,five point two
138042.0,House,42500000.0,Valencia Housing Society,Lahore,6.0,For Sale,5.0,20.0
138043.0,House,33500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
seven,House,41500000.0,Abdullahpur ,Lahore,6.0,For Sale,5.0,10.0
138047.0,Flat,3750000.0,Al-Kabir Town,Lahore,1.0,For Sale,1.0,2.9
-84222.5,House	,11500000.0,Bahria Town,Lahore,-3.5,  For Sale  ,3.0,5.0
138049.0,House,16500000.0,Punjab University Employees Society,Lahore,6.0,  For Sale  ,5.0,6.2
138052.0,House,12000000.0,Bahria Town,Lahore,5.0,  For Sale  ,3.0,5.0
138059.0,House,24000000.0,Wapda Town,Lahore	,6.0,For Sale,5.0,10.0
138060.0,House,16500000.0,*DHA Defence*,Lahore,4.0,For Sale,null,5.0
138061.0,LOWER PORTION,27000000.0,-,Lahore,5.0,For Sale,4.0,1940.0
138062.0,Flat,13000000.0,Askari,Lahore,3.0,For Sale,60.0,10.0
138079.0,Flat,12500000.0,Askari,Lahore,3.0,For Sale,3.0,10.0
138095.0,House,10900000.0,[Bahria Town],Lahore,-3.5,For Sale,3.0,5.0
138097.0,House,32500000.0,Eden	,Lahore,6.0,*For Sale*,60.0,20.0
138099.0,House,21000000.0,[SHAH KAMAL ROAD],	 Karachi 	,6.0,For Sale,5.0,10.0
138100.0, Penthouse ,381360227.26,Bahria Town,Lahore,4.0,For Rent ,3.0,5.0
138102.0,House,11400000.0,Bahria Town,Lahore,6.0,for rent,3.0,-97.0
138104.0,House,-22450000.0,	Bahria Town	,Lahore,4.0,For Sale,3.0,5.0
138105.0,PENTHOUSE,-22450000.0,Bahria Town,Lahore,5.0,For Sale,3.0,5.0
138106.0, House ,22000000.0,Bahria Town,Lahore,6.0,For Sale,5.0,1940.0
138108.0,House,25000000.0,	Johar Town	,Lahore,6.0,For Sale,5.0,8.0
138109.0, Lower Portion,7800000.0,Afzal Park,Lahore,2.0,For Sale,2.0,5.0
138112.0, Lower Portion,11000000.0,Bahria Town,Lahore,5.0,For Sale,3.0,5.0
138113.0,House,9500000.0,UET Housing Society,Lahore,3.0,For Sale,3.0,5.0
138114.0,FLAT,11900000.0,Bahria Town,Lahore,7.0,For Sale,twelve,5.0
138115.0,House,25000000.0,	Allama Iqbal Town	,Lahore,6.0,For Sale,6.0,-97.0
138116.0, House,22000000.0,Askari,Lahore,5.0,For Sale,4.0,10.0
138117.0,House,35000000.0,Johar Town,Lahore,70.0,For Sale,5.0,18.0
138119.0,House,29500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,1940.0
138121.0,House,9700000.0,State Life Housing Society,KARACHI,4.0,For Sale,3.0,5.0
-968558.75,House,120000.0,DHA Defence,Karachi,4.0, For Rent ,3.0,4.0
138123.0,House,35000.0,Bahria Town Karachi,Karachi,3.0,*For Rent*,3.0,8.0
138127.0, House,36000.0,Bahria Town Karachi ,Karachi,3.0,For Rent,60.0,8.0
138131.0,House,37000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
138147.0,Lower Portion,80000.0,DHA Defence,Karachi,3.0, For Rent,3.0,8.0
138148.0,House,270000.0,DHA Defence,Karachi,6.0,na,5.0,20.0
138165.0,House,39000.0,Bahria Town Karachi,Karachi,3.0,[for sale],3.0,6.0
138169.0,house,40000.0,Bahria Town Karachi,karachi,3.0,For Rent,3.0,6.0
138177.0,House,51000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
138181.0,House,454109583.25,  Bahria Town Karachi  ,Karachi,3.0,For Rent,3.0,1717.68
138185.0,House,53000.0, Al Kareem Garden,Karachi,3.0,For Rent,3.0,1940.0
138189.0,House,449000000.0,Bahria Town Karachi,Karachi,3.0,For Rent ,3.0,1857.14
138193.0, House,-258175000.0,Bahria Town Karachi,Karachi,3.0,For Rent,3.0,8.0
-84222.5,Flat,45000.0,Tariq Road,Karachi,2.0,For Rent,2.0,4.4
138199.0,Flat ,75000.0,Khalid Bin Walid Road,karachi,70.0,For Rent,60.0,8.9
-84222.5,Flat,100000.0,Clifton,Karachi,70.0,For Rent,4.0,14.2
138201.0,House,85000.0,North Nazimabad,Karachi,4.0, For Sale ,4.0,10.0
138202.0,house,200000.0,BILAL TOWN,Karachi,5.0,For Rent ,60.0,20.0
138203.0,Flat,30000.0,North Nazimabad,Karachi,2.0, For Sale ,2.0,NaN
138204.0,Flat,48000.0,JOHAR TOWN,Karachi,-3.5,For Rent,-3.0,4.4
-84222.5,House,24500000.0,Gulistan-e-Jauhar,Karachi,5.0,For Sale,4.0,16.0
138207.0,Flat,449000000.0,Clifton,Karachi,4.0, For Sale,3.0,8.9
138208.0,[Flat],6000000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,4.9
138209.0,Farm House ,-22450000.0,DHA Defence,Karachi,4.0, For Sale,3.0,6.0
138210.0,[Flat],6500000.0,North Nazimabad,Karachi,2.0,For Sale,2.0,4.0
138211.0,House,18500000.0,Bahria Town Karachi,faisalabad,3.0,For Sale,3.0,8.0
138212.0,Flat,7500000.0,Gulshan-e-Iqbal Town,Karachi,2.0,For Sale,2.0,4.2
138214.0,	Flat	,30000000.0,Clifton,Karachi,3.0,FOR SALE,3.0,1940.0
138215.0,House,9000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,8.0
138216.0,House,5300000.0,Bahria Town Karachi,Karachi,70.0,For Sale,3.0,5.0
138217.0,House,26500000.0,G-13,Islamabad,6.0,For Sale,5.0,8.0
138218.0,House,16500000.0, G-13,Islamabad,5.0,For Rent ,4.0,4.0
138219.0,Flat,3200000.0, Askari 7 ,Islamabad,2.0,For Sale,2.0,4.0
138220.0,Flat,3600000.0,E-11,Islamabad,2.0,For Sale,2.0,-1115.5
138221.0, Lower Portion,17500000.0,Gulberg,Islamabad,7.0,For Sale,5.0,7.0
138224.0,House,26000000.0,E-11,Islamabad,4.0,For Rent ,4.0,6.0
138225.0,House,15600000.0,DHA Defence, Islamabad,2.0,For Sale,2.0,seven
138226.0,House,16000000.0,DHA Defence, Islamabad ,2.0,For Sale,2.0,5.0
138227.0,House,19500000.0,DHA Defence,Islamabad,5.0,For Rent ,4.0,11.0
138228.0,flat,5808000.0,DHA Defence,Islamabad,1.0,For Sale ,-3.0,twelve
138230.0,House ,14000000.0,G-13,Islamabad,5.0,For Sale,5.0,4.0
138231.0,Upper Portion,60000.0,QAYYUMABAD,Islamabad,1.0,For Rent,1.0,2.7
138232.0,Flat,32000.0,G-11,Islamabad,2.0,For Rent,2.0,3.1
N/A,Flat,27000.0,valencia gardens,*Islamabad*,2.0,For Rent,2.0,3.3
138234.0,Lower Portion,35000.0,Bani Gala,FAISALABAD	,4.0,For Rent,4.0,20.0
138235.0,Upper Portion,50000.0,Bani Gala,Islamabad,4.0,For Rent,3.0,20.0
138236.0,Upper Portion,27000.0,G-15,Islamabad,2.0,For Rent,2.0,8.0
138237.0,Lower Portion,33000.0,[G-15],Islamabad,2.0,For Rent,-3.0,1940.0
138238.0,Upper Portion,32000.0,G-15,Islamabad,70.0,*For Rent*,3.0,8.0
138239.0,Upper Portion,35000.0, Golra Mor ,Islamabad ,3.0,For Rent,-3.0,NaN
138241.0,House,150000.0,I-8,Islamabad,5.0,For Rent,5.0,14.2
138242.0,House	,115000.0,DHA Defence,Islamabad,treinta y dos,For Rent,cinco punto tres,20.0
138245.0,Lower Portion,-22450000.0,PWD Road,Islamabad,3.0,for rent,3.0,-1115.5
138246.0,Lower Portion,40000.0,PWD Housing Scheme,Islamabad,3.0,[For Rent],3.0,12.0
138247.0,Upper Portion,40000.0, PWD Road,Rawalpindi ,n/a,For Rent,3.0,12.0
138248.0,Upper Portion,38000.0,DHA Defence,Islamabad,-3.5,For Rent,3.0,20.0
138249.0,Farm House ,30000.0,Soan Garden	,Islamabad,3.0,For Rent,2.0,-97.0
1684450.0,Lower Portion,30000.0,National Police Foundation O-9,Islamabad,3.0,For Rent	,twenty,10.0
138251.0,House,125000.0,DHA Defence,Islamabad,6.0,For Rent,5.0,20.0
138252.0,Upper Portion,42000.0,National Police Foundation,Islamabad,3.0,For Rent,n/a,20.0
1496289.13,House,23000.0,G-13,Islamabad,2.0,For Rent,60.0,4.0
138254.0,Lower Portion,30000.0,Islam Nagar , Faisalabad ,-40.25,For Rent,3.0,10.0
138255.0,Lower Portion,17000.0,National Police Foundation,Islamabad,2.0,For Rent,2.0,-97.0
-968558.75,[Upper Portion],-22450000.0,CBR Town,Islamabad,-3.5,	For Sale 	,3.0,14.0
,Lower Portion,31000.0,G-11,Islamabad,2.0,For Rent ,2.0,5.6
138262.0,House,25000000.0,Wapda City,Faisalabad,6.0,For Sale,5.0,15.0
138263.0,House,-22450000.0,Al Noor Garden,rawalpindi,3.0,For Sale,60.0,3.0
138267.0,House,19000000.0,Askari 14,Rawalpindi,3.0,For Sale,3.0,10.0
138268.0,House,20000000.0,Askari 14,Rawalpindi,3.0,For Sale,3.0,10.0
138269.0, Lower Portion,20000000.0,Bahria Town Rawalpindi,Rawalpindi,4.0,For Sale,4.0,10.0
138271.0,House,16500000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Sale,5.0,8.0
138272.0,House,28000000.0,Askari 14,Rawalpindi,4.0,For Sale,4.0,1940.0
138274.0,Flat,11300000.0,  Askari 14  ,Rawalpindi,3.0,For Sale,3.0,10.0
138275.0,House,8000000.0,Humak,Rawalpindi,70.0,For Sale,4.0,4.0
138276.0,House,30000.0,Al Noor Garden,Faisalabad,70.0,For Rent,4.0,-97.0
1684450.0,House,30000.0,Ghauri Town,Rawalpindi,3.0,For Rent,3.0,5.0
138280.0,Flat,20000.0,Bahria Town Rawalpindi,Rawalpindi,1.0,For Rent,1.0,2.0
138281.0,Lower Portion,43000.0,Bahria Town Rawalpindi,  Rawalpindi  ,3.0,For Rent,2.0,10.0
-84222.5,Lower Portion,25000.0,Aslam Shaheed Road,Rawalpindi,-3.5,For Rent,2.0,9.5
138283.0,Upper Portion,48000.0,Bahria Town Rawalpindi,Rawalpindi,4.0,For Rent,4.0,20.0
-84222.5,House,55000.0,Bahria Town Rawalpindi,Rawalpindi,5.0,For Rent,6.0,10.0
-84222.5,Upper Portion,-258175000.0,Bahria Town Rawalpindi, Rawalpindi ,five point two,For Rent,4.0,16.0
-84222.5,House,120000.0,Race Course,Rawalpindi,4.0,For Rent,3.0,24.0
138287.0, Upper Portion,22000.0,Sadiqa Abad,Rawalpindi ,2.0,For Rent,2.0,2004.38
138288.0,House,NULL,Media Town,Rawalpindi,4.0,For Rent,4.0,12.0
138289.0,Lower Portion,36000.0,Media Town,Rawalpindi,2.0,  For Rent  ,60.0,12.0
138290.0,House,20000.0,Bahria Town Rawalpindi, Faisalabad,2.0,For Rent,59.6,5.0
138291.0,penthouse,19000000.0,Paragon City,Lahore,-3.5,For Sale,60.0,10.0
138292.0,House,veinte,Ahmad Avenue, Faisalabad,6.0,For Sale,5.0,4.0
138293.0,House,35000000.0,DHA Defence,Lahore,6.0,For Sale,60.0,20.0
138294.0,House,15800000.0,Bahria Town,Lahore,6.0,For Sale,na,8.0
138295.0,House,26500000.0,State Life Housing Society,Lahore,5.0,For Sale,4.0,20.0
1684450.0,House,6700000.0,Cantt,  Lahore  ,3.0,For Sale,-3.0,2.5
1912419.23, HOUSE,-22450000.0,-,  Lahore  ,6.0,  For Sale  ,5.0,10.0
138298.0,House,4500000.0,Aashiana Road,Lahore,2.0,For Sale,2.0,2.0
138299.0,House,42500000.0,Valencia Housing Society,Lahore,7.0,For Sale,60.0,-97.0
138300.0,House,25500000.0,State Life Housing Society	,Lahore,6.0,For Sale,4.0,20.0
138301.0,House,42500000.0,Johar Town,Lahore,7.0,For Sale	,5.0,22.0
138302.0, Upper Portion ,14000000.0,Johar Town,Lahore,5.0,For Sale,4.0,5.0
138303.0,House,9500000.0,Township, Lahore,1.0,For Sale,2.0,5.0
138304.0,House,3000000.0,Harbanspura Road,Lahore,4.0, For Sale,3.0,3.0
cinco punto tres,penthouse,6500000.0, Mozang,Lahore,2.0,For Sale,3.0,2.0
138306.0,Flat,449000000.0,Paragon City,Lahore,-3.5,For Sale,2.0,5.0
138307.0,House,-22450000.0,Ferozepur Road,Lahore,70.0,For Sale ,6.0,5.0
138308.0,House,15500000.0, Shams Abad ,  Lahore  ,4.0, For Rent ,5.0,5.0
-968558.75,House,13000000.0,Sabzazar Scheme,Lahore ,-3.5,for rent,5.0,5.0
138311.0,House,11200000.0,Lahore Medical Housing Society,Lahore,5.0,For Sale,4.0,5.0
138313.0,UPPER PORTION,6100000.0,Al Rehman Garden,Lahore,5.0,[For Sale],3.0,4.0
138314.0, Room,3500000.0,Ferozepur Road,Lahore,70.0,For Sale,6.0,5.0
1684450.0,House,449000000.0,Shiraz Villas,Lahore,3.0,For Sale,3.0,3.0
138316.0,House ,12500000.0,Allama Iqbal Town,Lahore,4.0,For Sale,4.0,5.0
138317.0,House,10700000.0,Allama Iqbal Town,Lahore,3.0,For Sale,3.0,5.0
138318.0,House,27000000.0,Allama Iqbal Town,Lahore,5.0, For Sale ,5.0,10.0
138319.0,House,19000000.0,Allama Iqbal Town,Lahore,3.0,[ For Rent ],3.0,10.0
138320.0,na,449000000.0,Allama Iqbal Town,na,5.0,For Sale,5.0,10.0
138322.0,House,-22450000.0,	Allama Iqbal Town	,Lahore,5.0,For Sale,60.0,13.0
1684450.0,House,20000000.0, Babuwala,Lahore,4.0,For Sale,4.0,12.0
138324.0,House,23500000.0,Allama Iqbal Town,faisalabad,5.0,For Sale,5.0,10.0
1684450.0,House,10800000.0,Allama Iqbal Town,Lahore,-3.5,For Sale,3.0,5.0
138327.0,House,449000000.0,DHA Defence,[Lahore],5.0,For Sale	,4.0,10.0
138328.0,flat,11500000.0,Paragon City,Lahore,4.0,For Sale,3.0,5.0
1684450.0,House,25500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
138330.0,House,31000000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
138331.0,House,6000000.0,Bahria Town Karachi	,Karachi ,3.0,[For Sale],3.0,8.0
138332.0,Flat,19000000.0,DHA Defence,Karachi,3.0,For Sale,3.0,8.0
138334.0,Upper Portion,-22450000.0,HIMAT PURA,[Karachi],3.0,For Sale,3.0,1940.0
138337.0,House,9000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,-97.0
138338.0,House,37500000.0,GULISTAN FATIMA COLONY	,*Karachi*,4.0,*null*,60.0,8.0
138339.0,Flat,10500000.0,North Nazimabad,Karachi,2.0,FOR SALE,-3.0,4.7
-968558.75,House,14000000.0,Bahria Town Karachi,Karachi,3.0,For Sale,3.0,6.1
138341.0,House,-22450000.0,Diamond City,Karachi,6.0,for sale,6.0,4.8
138343.0,Flat,1800000.0,DHA Defence,Karachi,2.0, For Rent ,2.0,-97.0
138344.0,Flat,6200000.0,Gulshan-e-Iqbal Town,Karachi,3.0,For Sale,51.83,5.4
138345.0,Flat,9500000.0,Gulistan-e-Jauhar,*Karachi*,3.0,For Sale,3.0,6.0
138346.0,Flat,6500000.0,*gulshan view residence society*,Karachi,2.0,For Sale,2.0,4.4
138347.0,	House	,dieciocho,"Islamabad, Islamabad Capital ",Karachi,5.0,For Sale,5.0,20.0
138348.0,Flat,3500000.0,  Gulistan-e-Jauhar  ,Karachi,2.0,For Sale,2.0,treinta y dos
138349.0,Flat,447390043.83,DHA Defence,Karachi,3.0,For Sale,3.0,5.1
138351.0,House,270000.0,DHA Defence,Karachi,6.0,For Rent,5.0,20.0
138352.0,Upper Portion,110000.0,DHA Defence,Karachi,4.0,For Rent,3.0,20.0
treinta y dos,House,-258175000.0,DHA Defence,Karachi,5.0,For Rent,-34.5,12.0
138354.0,House,449000000.0,SAMUNDARI ROAD,Karachi,5.0,For Rent,twenty,-97.0
138355.0,Flat,50000.0,Bath Island,Karachi,2.0,For Rent,2.0,4.0
138356.0,Flat,-22450000.0,Clifton,Karachi,3.0,*For Rent*,2.0,5.9
na,Flat,20000.0,North Nazimabad,Karachi,2.0,For Rent,2.0,4.2
138358.0,Flat,100000.0,	Frere Town	,Karachi,3.0,For Rent,3.0,8.9
138359.0,Flat,45000.0,DHA Defence,Karachi,2.0,For Rent,2.0,4.4
138360.0,House,600000.0,DHA Defence,Karachi,6.0,For Rent,6.0,40.0
nueve,*Flat*,100000.0,Naval Anchorage ,Karachi,4.0,For Rent,4.0,10.7
138362.0,Flat,110000.0,Clifton,Karachi,-3.5,For Rent,4.0,1940.0
138363.0,   Farm House  ,25000.0,[Gulshan-e-Iqbal Town],Karachi ,2.0,For Rent ,2.0,3.8
138364.0,Flat,65000.0, Qadri Colony,Karachi,2.0,[For Rent],2.0,4.2
1684450.0,House,120000.0,DHA Defence,Karachi,4.0,For Rent,4.0,seven
138366.0, House,115000.0,Clifton	,Karachi,3.0,For Rent,-3.0,1940.0
138367.0,Upper Portion,40000.0, Jamshed Town,Karachi,2.0,For Rent,2.0,2008.38
138368.0,Upper Portion,-258175000.0,Jamshed Town ,Karachi,2.0,For Rent,2.0,doce
138369.0,Upper Portion,60000.0,Jamshed Town,Karachi,3.0,For Rent,3.0,8.0
-968558.75, House,75000.0,Jamshed Town	,Karachi,3.0, For Rent,3.0,1940.0
138372.0,House,300000.0,DHA Defence,Karachi,4.0,For Rent,4.0,20.0
138373.0,	Upper Portion	,42000.0,Gulistan-e-Jauhar,NULL,3.0,For Rent,3.0,9.6
138374.0,Flat,449000000.0,Jamshed Town,Karachi,-3.5,FOR RENT,4.0,-1115.5
138376.0,House,35000000.0,Gulistan-e-Jauhar,Karachi,-3.5,For Sale,6.0,9.6
138377.0,House,18500000.0,Gulistan-e-Jauhar,Karachi,4.0,For Sale,4.0,4.8
1684450.0,Flat,9000000.0,Gulistan-e-Jauhar ,Karachi,3.0,For Sale,3.0,6.3
-84222.5, Farm House ,3200000.0,Gulistan-e-Jauhar,Karachi,3.0,For Sale,3.0,30.0
138381.0,PENTHOUSE,-258175000.0,Anda Mor Road,Karachi,7.0,For Sale,6.0,4.8
138382.0,Flat,11500000.0,Gulistan-e-Jauhar,Karachi,3.0, For Rent ,3.0,8.6
138383.0,House,4000000.0,Northern Bypass,Karachi,2.0,For Sale,54.61,-1115.5
138384.0,House,17000000.0,Bahria Town Karachi,Karachi,4.0,For Sale,4.0,14.0
138385.0, Upper Portion ,14000000.0,Bahria Town Karachi,Karachi,4.0,[For Sale],3.0,-97.0
138386.0,House,14000000.0,Bahria Town Karachi,null,3.0,*For Sale*,3.0,8.0
138387.0,Flat,7500000.0,Abul Hassan Isphani Road,  Karachi  ,2.0,For Sale,-3.0,3.9
138389.0,  Room,16500000.0,government employees cooperative housing society (gechs),Karachi,dieciocho,For Sale,4.0,4.8
138390.0,	FARM HOUSE	,7300000.0,Federal B Area,Karachi,3.0,For Sale,2.0,4.8
138391.0,Flat,3400000.0,Abul Hassan Isphani Road, Karachi,3.0,For Sale,3.0,5.3
138392.0,House,33000000.0, Green Avenue,Karachi,null,For Sale ,6.0,8.0
138394.0,Flat,20000000.0,Jamshed Town,Karachi,2.0,For Sale,2.0,-
138395.0,Flat,30000000.0,Jamshed Town,Karachi,3.0,For Sale,3.0,8.0
138409.0,null,5000000.0,E-11,Islamabad,2.0,For Rent ,2.0,5.7
138411.0,Upper Portion ,26000000.0,I-10,Islamabad,2.0,For Sale,4.0,8.4
138412.0,House,18000000.0,DHA Defence,Islamabad,3.0,For Sale,3.0,5.0
138414.0,*House*,30000000.0,DHA Defence,Islamabad,5.0,For Sale,5.0,ocho horas
138416.0,House,40000000.0,jia baga road,Islamabad,6.0,For Sale,6.0,20.0
138418.0,upper portion,18000000.0,G-14,Islamabad,6.0,For Sale,4.0,5.0
138419.0,	House	,10000000.0,Abdullah Garden,Islamabad,3.0,For Sale ,3.0,7.0
138420.0,House,-22450000.0,Ghauri Town,Islamabad,6.0,[For Sale],4.0,5.0
-84222.5,Flat,4500000.0,Gulberg,Islamabad,1.0,For Sale,1.0,2.7
138422.0,House,veinte,Marwa Town,Islamabad,3.0,For Sale,2.0,doce
138425.0, FLAT,17500000.0,Shehzad Town,Islamabad,4.0,For Sale,4.0,8.0
138426.0,House,41000.0,River Garden,Islamabad,4.0,*For Rent*,4.0,1940.0
138427.0,	 Lower Portion 	,28000.0,G-11,Islamabad,2.0,For Rent,2.0,-97.0
138428.0,Upper Portion,60000.0,G-11,Islamabad,3.0,For Rent,3.0,14.0
-84222.5,Upper Portion,85000.0,Bahria Town,Islamabad,NULL,For Rent,4.0,20.0
138430.0,House,45000.0,G-15,Islamabad,70.0,For Rent,3.0,14.2
138431.0,House,33000.0,G-15,Islamabad,4.0,For Rent,3.0,14.2
138432.0,House,400000.0,*F-7*,Islamabad,4.0,  For Rent  ,4.0,24.0
138434.0,House,580000.0,F-7,FAISALABAD,6.0,For Sale ,-34.5,1940.0
138435.0,Lower Portion,55000.0,F-8,Islamabad,2.0,For Rent,2.0,9.3
138436.0,Lower Portion,50000.0,DHA Defence,Islamabad,71.38,For Rent,3.0,20.0
138437.0,House,449000000.0,F-7,Islamabad,6.0,For Rent,5.0,20.0
138439.0,House,380000.0,F-7,*Islamabad*,5.0,For Rent,4.0,24.0
138440.0,House ,230000.0,F-6, Islamabad,4.0,For Rent,4.0,20.0
138441.0,Lower Portion,25000.0,G-13,Islamabad,2.0,For Rent ,nueve,1966.53
138442.0,Upper Portion,twelve,G-11,Islamabad,4.0,For Rent,3.0,8.0
138443.0,House,175000.0,F-11,Islamabad,6.0,For Rent,6.0,20.0
138444.0,House,50000.0,PWD Housing Scheme,Islamabad,5.0,For Rent,5.0,10.0
138445.0,House,6500000.0,gulistan-e-malir,Faisalabad	,3.0,For Sale,3.0,-1115.5
138446.0,House,7800000.0,Adiala Road,Rawalpindi,ocho horas,For Sale,3.0,7.0
138447.0,House,6000000.0,RAILWAY ROAD,Rawalpindi,5.0, For Rent,4.0,-1115.5
1516060.55,House,-22450000.0,Adiala Road,Rawalpindi,3.0,for rent,2.0,5.0
138449.0,House,4800000.0,Adiala Road,Rawalpindi,3.0,For Sale,2.0,5.0
138450.0, Upper Portion ,5500000.0,  Adiala Road  ,Rawalpindi,3.0,For Sale,4.0,1940.0
138451.0,House,6500000.0,Adiala Road,Rawalpindi,3.0,For Sale,3.0,5.0
ocho horas,na,13000000.0,Adiala Road,Rawalpindi ,6.0,For Sale,6.0,9.0
138453.0,[Flat],7000000.0,Bahria Town Rawalpindi,Rawalpindi,2.0,For Sale,-3.0,4.2
138454.0,House,12000000.0,Bahria Town Rawalpindi,NULL,70.0,For Sale,4.0,5.0
138455.0,House,23500000.0,Bahria Town Rawalpindi,Rawalpindi,-3.5,For Sale,5.0,10.0
138456.0,House,20000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,1940.0
138457.0,House,24000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Sale,5.0,twelve
138458.0,[House],44000000.0,Bahria Town Rawalpindi,Rawalpindi,7.0,For Sale,6.0,20.0
138460.0,House,NaN,Eid Gah Road,Lahore ,3.0,For Rent,60.0,treinta y dos
138461.0,Upper Portion,32000.0,Bahria Town Rawalpindi,Rawalpindi,3.0,For Rent,3.0,12.0
138462.0,House,449000000.0,Bahria Town Rawalpindi,Rawalpindi,6.0,For Rent,na,10.0
-84222.5,House,29000000.0,DHA Defence,Lahore,5.0,	For Sale	,4.0,10.0
-968558.75,N/A,-22450000.0,DHA Defence,  Lahore  ,5.0,For Sale,4.0,10.0
138465.0,House,36500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,1940.0
138466.0,House,24500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
138467.0,House,24500000.0,Paragon City,Lahore,5.0,For Sale,4.0,10.0
138468.0,House,26000000.0,DHA Defence,Lahore,5.0,For Sale,-34.5,NaN
138469.0,House,24000000.0,DHA Defence,Lahore,70.0,FOR RENT,4.0,10.0
138470.0,House,37000000.0,DHA Defence,Lahore,-40.25,For Sale,60.0,10.0
138471.0,House,31500000.0,DHA Defence,Lahore,5.0,For Sale,4.0,10.0
138472.0,House,32000000.0,DHA Defence,Lahore,5.0,  For Sale  ,4.0,10.0
138473.0,House,26500000.0,DHA Defence,[Lahore],5.0,For Sale,4.0,10.0
138474.0,House,5000000.0,Gulshan-e-Ravi,Faisalabad ,3.0,For Sale,3.0,2.0
138475.0,House,5500000.0,Gulshan-e-Ravi,Lahore,-3.5,For Sale,3.0,2.0
138476.0,House,6000000.0,Gulshan-e-Ravi,Lahore,NaN,For Sale,3.0,2.0
138489.0,Flat,9600000.0,Bahria Town,Lahore,2.0,For Sale,2.0,5.3
138500.0,House,20700000.0,Bahria Orchard,Lahore,4.0,For Sale,4.0,20.0
138501.0,House,20600000.0,Bahria Orchard,Lahore,ocho horas,For Sale,4.0,1940.0
138503.0, House ,11200000.0,Bahria Town,Lahore,2.0,For Sale,2.0,6.2
138504.0,House,20400000.0,Bahria Orchard	,[Lahore],-3.5,	For Sale	,4.0,20.0
138507.0,House,29000000.0,Model Town,Lahore,5.0,For Sale,5.0,10.0
138523.0,House,32000000.0,defence garden,Lahore ,70.0,For Sale,5.0,10.0
138524.0,House,32500000.0,Model Town,Lahore,5.0,For Sale,-3.0,1940.0
138525.0,House,29000000.0,Model Town, Faisalabad ,5.0,For Sale,5.0,10.0
